datetime,ticker,open,high,low,close,volume
2015-12-07 16:17:00,AFLT,58.4,58.4,58.39,58.39,8000
2015-12-07 16:18:00,AFLT,58.4,58.47,58.4,58.47,8600
2015-12-07 16:19:00,AFLT,58.47,58.72,58.47,58.54,13500
2015-12-07 16:20:00,AFLT,58.54,58.64,58.51,58.54,15600
2015-12-07 16:21:00,AFLT,58.5,58.54,58.5,58.5,10500
2015-12-07 16:22:00,AFLT,58.5,58.5,58.5,58.5,0
2015-12-07 16:23:00,AFLT,58.53,58.54,58.53,58.54,4200
2015-12-07 16:24:00,AFLT,58.53,58.57,58.52,58.54,2400
2015-12-07 16:25:00,AFLT,58.53,59.0,58.53,58.64,80900
2015-12-07 16:26:00,AFLT,58.65,58.85,58.63,58.65,220100
2015-12-07 16:27:00,AFLT,58.74,58.77,58.74,58.77,2200
2015-12-07 16:28:00,AFLT,58.75,58.92,58.75,58.82,26300
2015-12-07 16:29:00,AFLT,58.79,58.82,58.71,58.75,8300
2015-12-07 16:30:00,AFLT,58.77,58.77,58.6,58.69,34700
2015-12-07 16:31:00,AFLT,58.7,58.72,58.66,58.66,10000
2015-12-07 16:32:00,AFLT,58.72,58.73,58.72,58.73,4100
2015-12-07 16:33:00,AFLT,58.71,58.73,58.0,58.66,8400
2015-12-07 16:34:00,AFLT,58.64,58.68,58.64,58.68,400
2015-12-07 16:35:00,AFLT,58.62,58.66,58.33,58.6,24900
2015-12-07 16:36:00,AFLT,58.56,58.62,56.48,58.62,42700
2015-12-07 16:37:00,AFLT,58.62,58.63,58.25,58.6,12400
2015-12-07 16:38:00,AFLT,58.5,58.53,58.25,58.51,4400
2015-12-07 16:39:00,AFLT,58.48,58.49,58.19,58.19,15800
2015-12-07 16:40:00,AFLT,58.41,58.5,58.19,58.48,4400
2015-12-07 16:41:00,AFLT,58.5,58.74,58.5,58.64,105000
2015-12-07 16:42:00,AFLT,58.64,58.64,58.55,58.64,14400
2015-12-07 16:43:00,AFLT,58.64,58.67,58.45,58.67,22300
2015-12-07 16:44:00,AFLT,58.59,58.59,58.53,58.53,7600
2015-12-07 16:45:00,AFLT,58.8,58.8,58.56,58.56,200
2015-12-07 16:46:00,AFLT,58.55,58.58,58.55,58.58,3600
2015-12-07 16:47:00,AFLT,58.61,58.61,58.21,58.44,26200
2015-12-07 16:48:00,AFLT,58.42,58.42,57.7,58.26,46300
2015-12-07 16:49:00,AFLT,58.28,58.41,58.0,58.4,223800
2015-12-07 16:50:00,AFLT,58.35,58.35,58.29,58.32,20800
2015-12-07 16:51:00,AFLT,58.3,58.3,58.28,58.3,11000
2015-12-07 16:52:00,AFLT,58.25,58.29,58.25,58.25,8200
2015-12-07 16:53:00,AFLT,58.21,58.24,58.1,58.17,21400
2015-12-07 16:54:00,AFLT,58.16,58.17,58.15,58.16,8600
2015-12-07 16:55:00,AFLT,58.13,58.24,58.13,58.24,7200
2015-12-07 16:56:00,AFLT,58.29,58.35,55.38,58.35,11400
2015-12-07 16:57:00,AFLT,58.35,58.49,58.35,58.49,32600
2015-12-07 16:58:00,AFLT,58.49,58.53,58.48,58.51,68200
2015-12-07 16:59:00,AFLT,58.54,58.57,58.49,58.53,26800
2015-12-07 17:00:00,AFLT,58.5,58.54,58.5,58.54,6500
2015-12-07 17:01:00,AFLT,58.58,58.58,58.49,58.49,27800
2015-12-07 17:02:00,AFLT,58.49,58.52,58.12,58.52,4700
2015-12-07 17:03:00,AFLT,58.52,58.52,58.52,58.52,0
2015-12-07 17:04:00,AFLT,58.57,58.57,58.48,58.54,10200
2015-12-07 17:05:00,AFLT,58.54,58.58,58.46,58.5,42800
2015-12-07 17:06:00,AFLT,58.5,58.54,58.46,58.54,11700
2015-12-07 17:07:00,AFLT,58.47,58.47,58.42,58.42,26100
2015-12-07 17:08:00,AFLT,58.52,58.52,58.52,58.52,100
2015-12-07 17:09:00,AFLT,58.52,58.53,58.52,58.53,700
2015-12-07 17:10:00,AFLT,58.53,58.53,58.53,58.53,0
2015-12-07 17:11:00,AFLT,58.44,58.52,58.44,58.52,3000
2015-12-07 17:12:00,AFLT,58.54,58.54,58.54,58.54,3600
2015-12-07 17:13:00,AFLT,58.47,58.54,58.47,58.54,1300
2015-12-07 17:14:00,AFLT,58.48,58.58,58.48,58.58,3000
2015-12-07 17:15:00,AFLT,58.57,58.58,58.49,58.51,18200
2015-12-07 17:16:00,AFLT,58.55,58.56,58.52,58.53,6400
2015-12-07 17:17:00,AFLT,58.53,58.53,58.53,58.53,0
2015-12-07 17:18:00,AFLT,58.54,58.58,58.54,58.58,4800
2015-12-07 17:19:00,AFLT,58.58,58.58,58.58,58.58,0
2015-12-07 17:20:00,AFLT,58.58,58.59,58.56,58.58,8000
2015-12-07 17:21:00,AFLT,58.6,58.84,58.58,58.7,108200
2015-12-07 17:22:00,AFLT,58.7,60.17,58.62,58.7,8500
2015-12-07 17:23:00,AFLT,58.7,58.7,58.7,58.7,200
2015-12-07 17:24:00,AFLT,58.62,58.67,58.62,58.67,4600
2015-12-07 17:25:00,AFLT,58.67,58.67,58.67,58.67,0
2015-12-07 17:26:00,AFLT,58.63,58.63,58.63,58.63,200
2015-12-07 17:27:00,AFLT,58.63,58.63,58.63,58.63,0
2015-12-07 17:28:00,AFLT,58.63,58.63,58.63,58.63,0
2015-12-07 17:29:00,AFLT,58.67,58.69,58.65,58.65,11200
2015-12-07 17:30:00,AFLT,58.68,58.68,58.68,58.68,12200
2015-12-07 17:31:00,AFLT,58.7,58.7,58.68,58.69,800
2015-12-07 17:32:00,AFLT,58.69,58.69,58.69,58.69,0
2015-12-07 17:33:00,AFLT,58.7,58.7,58.67,58.68,3400
2015-12-07 17:34:00,AFLT,58.64,58.65,58.64,58.65,7200
2015-12-07 17:35:00,AFLT,58.68,58.68,58.56,58.68,26100
2015-12-07 17:36:00,AFLT,58.64,58.64,58.6,58.6,24500
2015-12-07 17:37:00,AFLT,58.65,58.69,58.57,58.6,52400
2015-12-07 17:38:00,AFLT,58.61,58.71,58.61,58.69,28400
2015-12-07 17:39:00,AFLT,58.69,58.99,58.6,58.99,225500
2015-12-07 17:40:00,AFLT,58.95,59.59,58.91,59.0,143200
2015-12-07 17:41:00,AFLT,59.0,59.0,58.51,58.51,79800
2015-12-07 17:42:00,AFLT,58.65,58.81,58.34,58.65,7700
2015-12-07 17:43:00,AFLT,58.67,58.74,58.67,58.7,2600
2015-12-07 17:44:00,AFLT,58.7,58.89,58.66,58.88,40500
2015-12-07 17:45:00,AFLT,58.86,58.94,58.74,58.88,31200
2015-12-07 17:46:00,AFLT,58.8,58.8,58.76,58.76,1800
2015-12-07 17:47:00,AFLT,58.78,58.8,58.61,58.61,24400
2015-12-07 17:48:00,AFLT,58.61,58.61,58.61,58.61,0
2015-12-07 17:49:00,AFLT,58.87,58.87,58.78,58.78,400
2015-12-07 17:50:00,AFLT,58.78,58.89,58.68,58.87,18700
2015-12-07 17:51:00,AFLT,58.81,58.81,58.8,58.8,8600
2015-12-07 17:52:00,AFLT,58.8,58.8,58.8,58.8,0
2015-12-07 17:53:00,AFLT,58.87,58.88,58.87,58.88,400
2015-12-07 17:54:00,AFLT,58.83,59.71,58.0,58.76,33000
2015-12-07 17:55:00,AFLT,58.76,58.88,58.69,58.88,30600
2015-12-07 17:56:00,AFLT,58.88,58.89,58.82,58.89,5800
2015-12-07 17:57:00,AFLT,58.83,58.83,58.83,58.83,1400
2015-12-07 17:58:00,AFLT,58.88,58.89,58.88,58.88,4600
2015-12-07 17:59:00,AFLT,58.85,58.85,58.84,58.85,18400
2015-12-07 18:00:00,AFLT,58.84,58.87,58.84,58.87,6700
2015-12-07 18:01:00,AFLT,58.89,58.89,58.87,58.87,17000
2015-12-07 18:02:00,AFLT,58.9,58.9,58.85,58.87,8600
2015-12-07 18:03:00,AFLT,58.84,58.87,58.84,58.87,13100
2015-12-07 18:04:00,AFLT,58.87,58.87,58.84,58.85,18400
2015-12-07 18:05:00,AFLT,58.76,58.86,58.76,58.77,4000
2015-12-07 18:06:00,AFLT,58.86,58.86,58.78,58.78,6100
2015-12-07 18:07:00,AFLT,58.78,58.86,58.78,58.86,500
2015-12-07 18:08:00,AFLT,58.86,58.86,58.86,58.86,2400
2015-12-07 18:09:00,AFLT,58.9,59.63,58.88,59.1,263600
2015-12-07 18:10:00,AFLT,59.1,59.1,58.73,58.99,36900
2015-12-07 18:11:00,AFLT,58.96,58.99,58.96,58.99,6100
2015-12-07 18:12:00,AFLT,58.96,59.01,58.9,59.0,25600
2015-12-07 18:13:00,AFLT,59.0,59.0,58.8,58.99,21800
2015-12-07 18:14:00,AFLT,59.0,59.07,58.88,58.99,10000
2015-12-07 18:15:00,AFLT,58.89,58.9,58.89,58.9,200
2015-12-07 18:16:00,AFLT,59.0,59.02,58.88,59.01,7400
2015-12-07 18:17:00,AFLT,59.0,59.0,59.0,59.0,400
2015-12-07 18:18:00,AFLT,59.0,59.1,59.0,59.1,24000
2015-12-07 18:19:00,AFLT,59.09,59.09,58.78,58.78,1100
2015-12-07 18:20:00,AFLT,58.98,59.1,58.91,58.99,66800
2015-12-07 18:21:00,AFLT,59.0,59.0,58.94,58.94,19000
2015-12-07 18:22:00,AFLT,58.94,59.04,58.93,58.93,4900
2015-12-07 18:23:00,AFLT,58.93,59.0,58.0,59.0,51700
2015-12-07 18:24:00,AFLT,58.91,59.1,58.0,58.99,55600
2015-12-07 18:25:00,AFLT,58.96,58.96,58.95,58.95,13000
2015-12-07 18:26:00,AFLT,58.95,58.95,58.0,58.93,79400
2015-12-07 18:27:00,AFLT,58.89,58.94,58.89,58.94,3600
2015-12-07 18:28:00,AFLT,58.89,58.89,58.8,58.81,4700
2015-12-07 18:29:00,AFLT,58.88,58.89,58.81,58.89,16500
2015-12-07 18:30:00,AFLT,58.8,58.89,58.8,58.88,4600
2015-12-07 18:31:00,AFLT,58.79,58.8,58.79,58.8,1000
2015-12-07 18:32:00,AFLT,58.8,58.84,58.8,58.8,8000
2015-12-07 18:33:00,AFLT,58.88,58.88,58.82,58.88,6100
2015-12-07 18:34:00,AFLT,58.88,58.88,58.8,58.8,21300
2015-12-07 18:35:00,AFLT,58.88,58.89,58.83,58.89,24200
2015-12-07 18:36:00,AFLT,58.93,59.09,58.87,58.87,341200
2015-12-07 18:37:00,AFLT,58.91,59.03,58.7,58.7,14200
2015-12-07 18:38:00,AFLT,58.97,59.09,58.83,59.01,7800
2015-12-07 18:39:00,AFLT,58.96,59.26,58.92,59.04,11100
2015-12-08 10:00:00,AFLT,58.7,58.83,58.2,58.59,84700
2015-12-08 10:01:00,AFLT,58.6,58.7,58.49,58.49,9500
2015-12-08 10:02:00,AFLT,58.54,58.77,58.53,58.77,23300
2015-12-08 10:03:00,AFLT,58.77,58.87,58.77,58.87,5000
2015-12-08 10:04:00,AFLT,58.9,59.7,58.76,59.2,131700
2015-12-08 10:05:00,AFLT,59.2,59.24,58.9,59.21,7100
2015-12-08 10:06:00,AFLT,59.09,59.47,59.07,59.41,35300
2015-12-08 10:07:00,AFLT,59.3,59.42,59.24,59.4,12200
2015-12-08 10:08:00,AFLT,59.26,59.4,59.0,59.26,6200
2015-12-08 10:09:00,AFLT,59.26,59.4,59.26,59.4,9500
2015-12-08 10:10:00,AFLT,59.38,59.4,59.26,59.4,26600
2015-12-08 10:11:00,AFLT,59.37,59.73,59.31,59.45,61600
2015-12-08 10:12:00,AFLT,59.41,60.9,59.4,59.57,61800
2015-12-08 10:13:00,AFLT,59.57,59.59,59.37,59.5,38900
2015-12-08 10:14:00,AFLT,59.5,59.5,59.45,59.45,6400
2015-12-08 10:15:00,AFLT,59.46,59.5,59.33,59.5,11400
2015-12-08 10:16:00,AFLT,59.45,59.5,59.45,59.45,12700
2015-12-08 10:17:00,AFLT,59.45,59.6,59.06,59.21,57400
2015-12-08 10:18:00,AFLT,59.22,59.35,58.44,59.08,57400
2015-12-08 10:19:00,AFLT,59.01,59.01,57.8,58.74,70700
2015-12-08 10:20:00,AFLT,58.89,59.14,58.88,59.0,22600
2015-12-08 10:21:00,AFLT,59.15,59.22,59.13,59.13,4700
2015-12-08 10:22:00,AFLT,59.15,59.23,59.12,59.2,1200
2015-12-08 10:23:00,AFLT,59.2,59.29,59.2,59.25,8400
2015-12-08 10:24:00,AFLT,59.28,59.37,58.81,59.28,20400
2015-12-08 10:25:00,AFLT,59.29,59.29,59.29,59.29,1000
2015-12-08 10:26:00,AFLT,59.24,59.25,59.2,59.2,19400
2015-12-08 10:27:00,AFLT,59.25,60.77,58.0,58.94,112800
2015-12-08 10:28:00,AFLT,58.95,59.0,58.0,58.89,70900
2015-12-08 10:29:00,AFLT,58.8,58.8,58.51,58.51,17000
2015-12-08 10:30:00,AFLT,58.8,58.82,58.69,58.69,61300
2015-12-08 10:31:00,AFLT,58.71,58.71,58.31,58.69,40000
2015-12-08 10:32:00,AFLT,58.7,58.76,58.63,58.65,11700
2015-12-08 10:33:00,AFLT,58.64,58.64,57.27,57.85,87100
2015-12-08 10:34:00,AFLT,58.52,58.53,58.34,58.5,39000
2015-12-08 10:35:00,AFLT,58.5,58.5,58.41,58.41,11300
2015-12-08 10:36:00,AFLT,58.44,58.44,58.41,58.44,1700
2015-12-08 10:37:00,AFLT,58.49,58.49,58.44,58.44,1000
2015-12-08 10:38:00,AFLT,58.42,58.42,58.25,58.29,18300
2015-12-08 10:39:00,AFLT,58.29,58.48,58.29,58.42,34500
2015-12-08 10:40:00,AFLT,58.38,58.44,58.12,58.3,69800
2015-12-08 10:41:00,AFLT,58.3,58.3,58.3,58.3,0
2015-12-08 10:42:00,AFLT,58.32,58.32,57.9,58.19,87900
2015-12-08 10:43:00,AFLT,58.19,58.22,58.18,58.2,12900
2015-12-08 10:44:00,AFLT,58.17,58.19,58.0,58.19,67400
2015-12-08 10:45:00,AFLT,58.19,58.59,58.14,58.26,19900
2015-12-08 10:46:00,AFLT,58.34,58.34,58.1,58.17,15600
2015-12-08 10:47:00,AFLT,58.14,58.49,58.12,58.2,6800
2015-12-08 10:48:00,AFLT,58.2,58.21,58.2,58.21,4100
2015-12-08 10:49:00,AFLT,58.24,58.27,57.83,58.17,4300
2015-12-08 10:50:00,AFLT,58.17,58.24,58.11,58.13,7800
2015-12-08 10:51:00,AFLT,58.16,58.16,58.05,58.13,6400
2015-12-08 10:52:00,AFLT,58.15,58.15,57.42,57.96,92400
2015-12-08 10:53:00,AFLT,58.0,58.74,55.5,58.0,75600
2015-12-08 10:54:00,AFLT,58.0,58.01,57.9,57.92,35100
2015-12-08 10:55:00,AFLT,57.92,57.92,57.85,57.85,1600
2015-12-08 10:56:00,AFLT,57.9,57.9,57.89,57.89,2000
2015-12-08 10:57:00,AFLT,57.89,57.89,57.89,57.89,0
2015-12-08 10:58:00,AFLT,57.98,57.98,57.97,57.97,400
2015-12-08 10:59:00,AFLT,57.9,57.9,57.81,57.81,8300
2015-12-08 11:00:00,AFLT,57.9,57.97,57.81,57.81,8500
2015-12-08 11:01:00,AFLT,57.81,57.81,57.81,57.81,0
2015-12-08 11:02:00,AFLT,57.86,57.94,57.8,57.94,21000
2015-12-08 11:03:00,AFLT,57.95,58.0,57.95,57.95,400
2015-12-08 11:04:00,AFLT,57.95,58.12,57.76,58.09,35100
2015-12-08 11:05:00,AFLT,58.08,59.01,58.08,58.28,27300
2015-12-08 11:06:00,AFLT,58.29,58.49,58.25,58.28,104000
2015-12-08 11:07:00,AFLT,58.29,58.35,58.27,58.34,16700
2015-12-08 11:08:00,AFLT,58.34,58.34,58.29,58.32,3300
2015-12-08 11:09:00,AFLT,58.29,58.43,57.9,58.32,19300
2015-12-08 11:10:00,AFLT,58.32,58.32,58.32,58.32,4200
2015-12-08 11:11:00,AFLT,58.32,58.32,58.32,58.32,0
2015-12-08 11:12:00,AFLT,58.39,58.39,58.38,58.38,2400
2015-12-08 11:13:00,AFLT,58.38,58.5,58.38,58.47,26800
2015-12-08 11:14:00,AFLT,58.49,58.65,58.44,58.46,131400
2015-12-08 11:15:00,AFLT,58.46,58.48,58.0,58.48,9100
2015-12-08 11:16:00,AFLT,58.45,58.5,55.5,55.5,600
2015-12-08 11:17:00,AFLT,58.43,58.43,58.43,58.43,7400
2015-12-08 11:18:00,AFLT,58.38,58.44,58.38,58.44,2700
2015-12-08 11:19:00,AFLT,58.44,58.44,58.44,58.44,0
2015-12-08 11:20:00,AFLT,58.42,58.49,58.42,58.43,23500
2015-12-08 11:21:00,AFLT,58.43,58.43,58.43,58.43,2000
2015-12-08 11:22:00,AFLT,58.49,58.49,58.48,58.48,200
2015-12-08 11:23:00,AFLT,58.46,58.52,58.46,58.5,15600
2015-12-08 11:24:00,AFLT,58.5,58.5,58.3,58.3,13300
2015-12-08 11:25:00,AFLT,58.24,58.24,58.05,58.19,52700
2015-12-08 11:26:00,AFLT,58.19,58.19,58.19,58.19,0
2015-12-08 11:27:00,AFLT,58.25,58.25,58.25,58.25,100
2015-12-08 11:28:00,AFLT,58.25,58.59,58.25,58.32,14600
2015-12-08 11:29:00,AFLT,58.3,58.3,58.3,58.3,2000
2015-12-08 11:30:00,AFLT,58.32,58.36,58.31,58.31,15600
2015-12-08 11:31:00,AFLT,58.39,58.39,58.39,58.39,300
2015-12-08 11:32:00,AFLT,58.39,58.4,58.39,58.4,4200
2015-12-08 11:33:00,AFLT,58.39,58.43,58.36,58.39,15000
2015-12-08 11:34:00,AFLT,58.36,58.36,58.36,58.36,4000
2015-12-08 11:35:00,AFLT,58.34,58.34,58.34,58.34,1800
2015-12-08 11:36:00,AFLT,58.39,58.39,58.33,58.33,500
2015-12-08 11:37:00,AFLT,58.33,58.33,58.33,58.33,0
2015-12-08 11:38:00,AFLT,58.37,58.37,58.37,58.37,1800
2015-12-08 11:39:00,AFLT,58.39,58.39,58.39,58.39,1600
2015-12-08 11:40:00,AFLT,58.37,58.37,58.32,58.32,7000
2015-12-08 11:41:00,AFLT,58.32,58.32,58.32,58.32,0
2015-12-08 11:42:00,AFLT,58.34,58.34,58.34,58.34,2000
2015-12-08 11:43:00,AFLT,58.32,58.32,58.26,58.26,29400
2015-12-08 11:44:00,AFLT,58.27,58.27,58.14,58.15,16200
2015-12-08 11:45:00,AFLT,58.15,58.15,58.15,58.15,0
2015-12-08 11:46:00,AFLT,58.14,58.14,57.98,58.05,8000
2015-12-08 11:47:00,AFLT,58.01,58.05,58.01,58.02,11900
2015-12-08 11:48:00,AFLT,58.02,58.02,58.0,58.0,27200
2015-12-08 11:49:00,AFLT,58.08,58.09,58.08,58.09,5000
2015-12-08 11:50:00,AFLT,58.14,58.18,58.13,58.18,4000
2015-12-08 11:51:00,AFLT,58.18,58.18,58.18,58.18,0
2015-12-08 11:52:00,AFLT,58.19,58.19,58.19,58.19,100
2015-12-08 11:53:00,AFLT,58.19,58.19,58.19,58.19,0
2015-12-08 11:54:00,AFLT,58.23,58.32,58.18,58.31,20600
2015-12-08 11:55:00,AFLT,58.32,58.32,57.9,58.15,16400
2015-12-08 11:56:00,AFLT,58.15,58.15,58.12,58.12,2200
2015-12-08 11:57:00,AFLT,58.12,58.12,58.12,58.12,0
2015-12-08 11:58:00,AFLT,58.1,58.1,58.1,58.1,8400
2015-12-08 11:59:00,AFLT,58.11,58.11,58.06,58.06,2000
2015-12-08 12:00:00,AFLT,58.06,58.06,58.06,58.06,400
2015-12-08 12:01:00,AFLT,58.12,58.29,57.92,57.92,29000
2015-12-08 12:02:00,AFLT,57.92,57.92,57.92,57.92,0
2015-12-08 12:03:00,AFLT,58.15,58.15,58.15,58.15,1100
2015-12-08 12:04:00,AFLT,58.15,58.15,58.15,58.15,2000
2015-12-08 12:05:00,AFLT,58.15,58.15,58.15,58.15,0
2015-12-08 12:06:00,AFLT,58.15,58.15,58.14,58.14,1100
2015-12-08 12:07:00,AFLT,58.17,58.28,58.15,58.26,39000
2015-12-08 12:08:00,AFLT,58.26,58.26,58.26,58.26,0
2015-12-08 12:09:00,AFLT,58.27,58.3,57.94,58.3,8900
2015-12-08 12:10:00,AFLT,58.3,58.32,58.28,58.32,11700
2015-12-08 12:11:00,AFLT,58.32,58.32,58.31,58.31,300
2015-12-08 12:12:00,AFLT,58.31,58.31,58.31,58.31,100
2015-12-08 12:13:00,AFLT,58.28,58.28,58.28,58.28,6200
2015-12-08 12:14:00,AFLT,58.28,58.28,58.28,58.28,0
2015-12-08 12:15:00,AFLT,58.21,58.21,58.1,58.12,8800
2015-12-08 12:16:00,AFLT,58.2,58.2,57.98,58.13,15800
2015-12-08 12:17:00,AFLT,58.13,58.13,58.13,58.13,0
2015-12-08 12:18:00,AFLT,58.18,58.18,58.01,58.15,74100
2015-12-08 12:19:00,AFLT,58.15,58.15,58.15,58.15,0
2015-12-08 12:20:00,AFLT,58.18,58.27,58.18,58.27,18000
2015-12-08 12:21:00,AFLT,58.27,58.27,58.27,58.27,0
2015-12-08 12:22:00,AFLT,58.17,58.17,58.17,58.17,5400
2015-12-08 12:23:00,AFLT,58.15,58.27,57.95,58.27,71000
2015-12-08 12:24:00,AFLT,58.25,58.27,58.25,58.27,2000
2015-12-08 12:25:00,AFLT,58.2,58.2,58.17,58.2,8600
2015-12-08 12:26:00,AFLT,58.2,58.2,58.2,58.2,0
2015-12-08 12:27:00,AFLT,58.17,58.17,58.17,58.17,3400
2015-12-08 12:28:00,AFLT,58.16,58.16,58.16,58.16,3000
2015-12-08 12:29:00,AFLT,58.16,58.16,58.16,58.16,0
2015-12-08 12:30:00,AFLT,58.19,58.19,58.19,58.19,12000
2015-12-08 12:31:00,AFLT,58.19,58.19,58.19,58.19,1000
2015-12-08 12:32:00,AFLT,58.19,58.19,58.19,58.19,5600
2015-12-08 12:33:00,AFLT,58.18,58.25,58.16,58.25,21600
2015-12-08 12:34:00,AFLT,58.25,58.25,58.25,58.25,0
2015-12-08 12:35:00,AFLT,58.19,58.2,58.13,58.13,6600
2015-12-08 12:36:00,AFLT,58.15,58.25,58.11,58.25,81400
2015-12-08 12:37:00,AFLT,58.25,58.25,58.25,58.25,0
2015-12-08 12:38:00,AFLT,58.23,58.23,58.23,58.23,200
2015-12-08 12:39:00,AFLT,58.24,58.3,58.24,58.3,16000
2015-12-08 12:40:00,AFLT,58.34,58.34,58.3,58.31,14000
2015-12-08 12:41:00,AFLT,58.32,58.42,58.32,58.42,15400
2015-12-08 12:42:00,AFLT,58.42,58.57,58.35,58.35,35600
2015-12-08 12:43:00,AFLT,58.4,58.44,58.4,58.44,4500
2015-12-08 12:44:00,AFLT,58.44,58.44,58.44,58.44,600
2015-12-08 12:45:00,AFLT,58.35,58.35,58.34,58.34,4100
2015-12-08 12:46:00,AFLT,58.43,58.43,58.4,58.4,3800
2015-12-08 12:47:00,AFLT,58.41,58.41,58.4,58.4,17000
2015-12-08 12:48:00,AFLT,58.4,58.4,58.4,58.4,2600
2015-12-08 12:49:00,AFLT,58.35,58.46,58.09,58.44,63600
2015-12-08 12:50:00,AFLT,58.46,58.47,58.46,58.47,5400
2015-12-08 12:51:00,AFLT,58.4,58.4,58.4,58.4,5200
2015-12-08 12:52:00,AFLT,58.3,58.3,58.29,58.29,2000
2015-12-08 12:53:00,AFLT,58.29,58.29,58.29,58.29,0
2015-12-08 12:54:00,AFLT,58.29,58.29,58.29,58.29,0
2015-12-08 12:55:00,AFLT,58.35,58.35,58.35,58.35,200
2015-12-08 12:56:00,AFLT,58.3,58.45,58.05,58.43,90800
2015-12-08 12:57:00,AFLT,58.33,58.33,58.18,58.26,22600
2015-12-08 12:58:00,AFLT,58.26,58.26,58.26,58.26,0
2015-12-08 12:59:00,AFLT,58.26,58.26,58.26,58.26,0
2015-12-08 13:00:00,AFLT,58.26,58.26,58.26,58.26,0
2015-12-08 13:01:00,AFLT,58.67,58.67,58.25,58.25,200
2015-12-08 13:02:00,AFLT,58.19,58.23,58.08,58.23,20900
2015-12-08 13:03:00,AFLT,58.3,58.3,58.1,58.28,2800
2015-12-08 13:04:00,AFLT,58.27,58.3,58.1,58.3,1600
2015-12-08 13:05:00,AFLT,58.35,58.36,58.35,58.36,500
2015-12-08 13:06:00,AFLT,58.36,58.36,58.36,58.36,2600
2015-12-08 13:07:00,AFLT,58.3,58.3,58.3,58.3,100
2015-12-08 13:08:00,AFLT,58.3,58.33,58.26,58.28,13600
2015-12-08 13:09:00,AFLT,58.28,58.56,58.24,58.26,25800
2015-12-08 13:10:00,AFLT,58.26,58.26,58.26,58.26,0
2015-12-08 13:11:00,AFLT,58.26,58.26,58.26,58.26,0
2015-12-08 13:12:00,AFLT,58.26,58.26,58.26,58.26,0
2015-12-08 13:13:00,AFLT,58.3,58.3,58.28,58.28,4000
2015-12-08 13:14:00,AFLT,58.28,58.28,58.28,58.28,0
2015-12-08 13:15:00,AFLT,58.28,58.28,58.28,58.28,0
2015-12-08 13:16:00,AFLT,58.21,58.21,58.2,58.2,200
2015-12-08 13:17:00,AFLT,58.2,58.2,58.2,58.2,0
2015-12-08 13:18:00,AFLT,58.2,58.2,58.2,58.2,0
2015-12-08 13:19:00,AFLT,58.21,58.23,57.64,58.16,25300
2015-12-08 13:20:00,AFLT,58.17,58.17,58.16,58.16,3000
2015-12-08 13:21:00,AFLT,58.16,58.16,58.16,58.16,0
2015-12-08 13:22:00,AFLT,58.15,58.15,58.15,58.15,6000
2015-12-08 13:23:00,AFLT,58.15,58.15,58.15,58.15,0
2015-12-08 13:24:00,AFLT,58.19,58.2,58.19,58.2,2400
2015-12-08 13:25:00,AFLT,58.19,58.19,58.19,58.19,1200
2015-12-08 13:26:00,AFLT,58.16,58.16,57.6,58.02,44700
2015-12-08 13:27:00,AFLT,58.02,58.02,58.02,58.02,200
2015-12-08 13:28:00,AFLT,58.02,58.02,58.02,58.02,0
2015-12-08 13:29:00,AFLT,58.09,58.13,58.03,58.04,44600
2015-12-08 13:30:00,AFLT,58.04,58.14,58.0,58.14,25000
2015-12-08 13:31:00,AFLT,58.14,58.14,58.14,58.14,0
2015-12-08 13:32:00,AFLT,58.14,58.14,58.14,58.14,0
2015-12-08 13:33:00,AFLT,58.14,58.14,58.14,58.14,0
2015-12-08 13:34:00,AFLT,58.13,58.15,58.13,58.15,5200
2015-12-08 13:35:00,AFLT,58.15,58.15,58.15,58.15,0
2015-12-08 13:36:00,AFLT,58.15,58.15,58.15,58.15,0
2015-12-08 13:37:00,AFLT,58.15,58.21,58.15,58.16,12100
2015-12-08 13:38:00,AFLT,58.12,58.12,58.12,58.12,5400
2015-12-08 13:39:00,AFLT,58.12,58.12,58.12,58.12,4200
2015-12-08 13:40:00,AFLT,58.07,58.07,58.06,58.06,6000
2015-12-08 13:41:00,AFLT,58.06,58.26,58.04,58.26,71300
2015-12-08 13:42:00,AFLT,58.18,58.18,57.88,57.88,1600
2015-12-08 13:43:00,AFLT,58.18,58.18,58.16,58.16,7800
2015-12-08 13:44:00,AFLT,58.11,58.18,58.0,58.0,11000
2015-12-08 13:45:00,AFLT,58.25,58.25,58.25,58.25,800
2015-12-08 13:46:00,AFLT,58.25,58.25,58.25,58.25,0
2015-12-08 13:47:00,AFLT,58.38,58.38,58.28,58.29,10400
2015-12-08 13:48:00,AFLT,58.29,58.29,58.29,58.29,0
2015-12-08 13:49:00,AFLT,58.29,58.29,58.29,58.29,0
2015-12-08 13:50:00,AFLT,58.4,58.4,58.37,58.39,8200
2015-12-08 13:51:00,AFLT,58.39,58.39,58.39,58.39,0
2015-12-08 13:52:00,AFLT,58.29,58.29,58.29,58.29,6000
2015-12-08 13:53:00,AFLT,58.23,58.48,58.21,58.31,37900
2015-12-08 13:54:00,AFLT,58.32,58.42,58.32,58.38,42600
2015-12-08 13:55:00,AFLT,58.38,58.38,58.38,58.38,0
2015-12-08 13:56:00,AFLT,58.34,58.34,58.18,58.18,6000
